file_path,label,season_id,survey_id
./combined_dataset\20131127_171517.jpg,4,3,5
./combined_dataset\20131127_172024.jpg,23,3,5
./combined_dataset\20131127_172114.jpg,23,3,5
./combined_dataset\20131127_172136.jpg,23,3,5
./combined_dataset\20131127_172136_001.jpg,4,3,5
./combined_dataset\20131127_172158.jpg,4,3,5
./combined_dataset\20131127_172158_001.jpg,23,3,5
./combined_dataset\20131127_172227.jpg,4,3,5
./combined_dataset\20131127_172227_001.jpg,23,3,5
./combined_dataset\20131127_172253.jpg,23,3,5
./combined_dataset\20131127_172323.jpg,23,3,5
./combined_dataset\20131127_172433.jpg,23,3,5
./combined_dataset\20131127_172503.jpg,23,3,5
./combined_dataset\20131127_172526.jpg,23,3,5
./combined_dataset\20131127_172607.jpg,23,3,5
./combined_dataset\20131127_172732.jpg,23,3,5
./combined_dataset\20131127_172753.jpg,23,3,5
./combined_dataset\20131127_172904.jpg,61,3,5
./combined_dataset\20131127_172927.jpg,61,3,5
./combined_dataset\20131127_172958.jpg,61,3,5
./combined_dataset\20131127_173023.jpg,61,3,5
./combined_dataset\20131127_173110.jpg,61,3,5
./combined_dataset\20131127_173138.jpg,61,3,5
./combined_dataset\20131127_173201.jpg,61,3,5
./combined_dataset\20131127_173224.jpg,61,3,5
./combined_dataset\20131127_173513.jpg,4,3,5
./combined_dataset\20131127_173547.jpg,4,3,5
./combined_dataset\20131127_173811.jpg,4,3,5
./combined_dataset\20131127_173859.jpg,4,3,5
./combined_dataset\20131127_173940.jpg,4,3,5
./combined_dataset\20131127_175154.jpg,3,3,5
./combined_dataset\20131127_175215.jpg,3,3,5
./combined_dataset\20131127_175326.jpg,5,3,5
./combined_dataset\20131127_175348.jpg,3,3,5
./combined_dataset\20131127_175410.jpg,3,3,5
./combined_dataset\20131127_175452.jpg,3,3,5
./combined_dataset\20131127_175522.jpg,3,3,5
./combined_dataset\20131127_175546.jpg,3,3,5
./combined_dataset\20131127_175702.jpg,61,3,5
./combined_dataset\20131127_175702_001.jpg,2,3,5
./combined_dataset\20131127_175956.jpg,2,3,5
./combined_dataset\20131127_175956_001.jpg,3,3,5
./combined_dataset\20131127_180018.jpg,3,3,5
./combined_dataset\20131127_180018_001.jpg,23,3,5
./combined_dataset\20131127_180100.jpg,3,3,5
./combined_dataset\20131127_180100_001.jpg,2,3,5
./combined_dataset\20131127_180100_002.jpg,61,3,5
./combined_dataset\20131127_180100_003.jpg,23,3,5
./combined_dataset\20131127_180128_001.jpg,61,3,5
./combined_dataset\20131127_180849.jpg,2,3,5
./combined_dataset\20131127_180849_001.jpg,3,3,5
./combined_dataset\20131127_180952.jpg,2,3,5
./combined_dataset\20131127_181033.jpg,2,3,5
./combined_dataset\20131127_181330.jpg,61,3,5
./combined_dataset\20131127_181425.jpg,61,3,5
./combined_dataset\20131127_181425_001.jpg,2,3,5
./combined_dataset\20131127_181519.jpg,61,3,5
./combined_dataset\20131127_181915.jpg,61,3,5
./combined_dataset\20131127_194237.jpg,5,3,5
./combined_dataset\20131127_194308.jpg,5,3,5
./combined_dataset\20131127_203805.jpg,4,3,5
./combined_dataset\20131127_203854.jpg,4,3,5
./combined_dataset\20131127_204016.jpg,4,3,5
./combined_dataset\20131127_205101.jpg,5,3,5
./combined_dataset\20131127_205129.jpg,5,3,5
./combined_dataset\20131127_205824.jpg,5,3,5
./combined_dataset\20131128_013656.jpg,5,3,5
./combined_dataset\20131128_014359.jpg,5,3,5
./combined_dataset\20131128_031637.jpg,23,3,5
./combined_dataset\20131128_031902.jpg,23,3,5
./combined_dataset\20131128_164847.jpg,61,3,5
./combined_dataset\20131128_170243.jpg,61,3,5
./combined_dataset\20131128_170945.jpg,5,3,5
./combined_dataset\20131128_170945_001.jpg,61,3,5
./combined_dataset\20131128_171048.jpg,61,3,5
./combined_dataset\20131128_171048_001.jpg,5,3,5
./combined_dataset\20131128_171048_002.jpg,23,3,5
./combined_dataset\20131128_171122.jpg,5,3,5
./combined_dataset\20131128_171122_001.jpg,23,3,5
./combined_dataset\20131128_171148.jpg,61,3,5
./combined_dataset\20131128_171148_001.jpg,5,3,5
./combined_dataset\20131128_171148_002.jpg,3,3,5
./combined_dataset\20131128_171221.jpg,23,3,5
./combined_dataset\20131128_171221_001.jpg,3,3,5
./combined_dataset\20131128_171308.jpg,3,3,5
./combined_dataset\20131128_171308_001.jpg,23,3,5
./combined_dataset\20131128_171332.jpg,3,3,5
./combined_dataset\20131128_171357.jpg,3,3,5
./combined_dataset\20131128_171357_001.jpg,61,3,5
./combined_dataset\20131128_171422.jpg,3,3,5
./combined_dataset\20131128_171541.jpg,3,3,5
./combined_dataset\20131128_171541_001.jpg,61,3,5
./combined_dataset\20131128_171630.jpg,3,3,5
./combined_dataset\20131128_171630_001.jpg,61,3,5
./combined_dataset\20131128_171728.jpg,23,3,5
./combined_dataset\20131128_171803.jpg,23,3,5
./combined_dataset\20131128_174750.jpg,4,3,5
./combined_dataset\20131128_174816.jpg,4,3,5
./combined_dataset\20131128_175909.jpg,2,3,5
./combined_dataset\20131128_175957.jpg,2,3,5
./combined_dataset\20131128_180033.jpg,2,3,5
./combined_dataset\20131128_180148.jpg,2,3,5
./combined_dataset\20131128_182659.jpg,5,3,5
./combined_dataset\20131128_184945.jpg,61,3,5
./combined_dataset\20131128_185045.jpg,61,3,5
./combined_dataset\20131128_185111.jpg,61,3,5
./combined_dataset\20131128_185141.jpg,61,3,5
./combined_dataset\20131128_185350.jpg,4,3,5
./combined_dataset\20131128_185427.jpg,4,3,5
./combined_dataset\20131128_185453.jpg,4,3,5
./combined_dataset\20131128_185453_001.jpg,61,3,5
./combined_dataset\20131128_185528.jpg,61,3,5
./combined_dataset\20131128_185624.jpg,61,3,5
./combined_dataset\20131128_185624_001.jpg,4,3,5
./combined_dataset\20131128_185730.jpg,4,3,5
./combined_dataset\20131128_192103.jpg,61,3,5
./combined_dataset\20131128_192309.jpg,61,3,5
./combined_dataset\20131128_192450.jpg,61,3,5
./combined_dataset\20131128_195013.jpg,23,3,5
./combined_dataset\20131128_195040.jpg,23,3,5
./combined_dataset\20131128_195204.jpg,23,3,5
./combined_dataset\20131128_195402.jpg,23,3,5
./combined_dataset\20131128_213411.jpg,4,3,5
./combined_dataset\20131128_214442.jpg,4,3,5
./combined_dataset\20131129_000103.jpg,5,3,5
./combined_dataset\20131129_000730.jpg,5,3,5
./combined_dataset\20131129_030938.jpg,5,3,5
./combined_dataset\20131129_031009.jpg,5,3,5
./combined_dataset\20131129_031645.jpg,5,3,5
./combined_dataset\20131129_164602.jpg,61,3,5
./combined_dataset\20131129_165947.jpg,61,3,5
./combined_dataset\20131129_170250.jpg,61,3,5
./combined_dataset\20131129_170804.jpg,3,3,5
./combined_dataset\20131129_171204.jpg,3,3,5
./combined_dataset\20131129_171333.jpg,61,3,5
./combined_dataset\20131129_171402.jpg,23,3,5
./combined_dataset\20131129_171402_001.jpg,61,3,5
./combined_dataset\20131129_171536.jpg,3,3,5
./combined_dataset\20131129_171536_001.jpg,23,3,5
./combined_dataset\20131129_171601.jpg,23,3,5
./combined_dataset\20131129_171601_001.jpg,61,3,5
./combined_dataset\20131129_171634.jpg,3,3,5
./combined_dataset\20131129_171634_001.jpg,23,3,5
./combined_dataset\20131129_171721.jpg,23,3,5
./combined_dataset\20131129_171721_001.jpg,3,3,5
./combined_dataset\20131129_171826.jpg,3,3,5
./combined_dataset\20131129_171902.jpg,3,3,5
./combined_dataset\20131129_171940.jpg,4,3,5
./combined_dataset\20131129_171940_001.jpg,3,3,5
./combined_dataset\20131129_172015.jpg,4,3,5
./combined_dataset\20131129_172105.jpg,3,3,5
./combined_dataset\20131129_172923.jpg,5,3,5
./combined_dataset\20131129_172955.jpg,5,3,5
./combined_dataset\20131129_181016.jpg,4,3,5
./combined_dataset\20131129_181122.jpg,4,3,5
./combined_dataset\20131129_181512.jpg,4,3,5
./combined_dataset\20131129_181647.jpg,4,3,5
./combined_dataset\20131129_182319.jpg,4,3,5
./combined_dataset\20131129_182319_001.jpg,2,3,5
./combined_dataset\20131129_182355.jpg,2,3,5
./combined_dataset\20131129_182552.jpg,2,3,5
./combined_dataset\20131129_182625.jpg,2,3,5
./combined_dataset\20131129_182807.jpg,2,3,5
./combined_dataset\20131129_182844.jpg,2,3,5
./combined_dataset\20131129_182921.jpg,2,3,5
./combined_dataset\20131129_182948.jpg,2,3,5
./combined_dataset\20131129_183023.jpg,61,3,5
./combined_dataset\20131129_183221.jpg,61,3,5
./combined_dataset\20131129_183221_001.jpg,23,3,5
./combined_dataset\20131129_183247.jpg,23,3,5
./combined_dataset\20131129_183247_001.jpg,61,3,5
./combined_dataset\20131129_185538.jpg,61,3,5
./combined_dataset\20131129_190018.jpg,61,3,5
./combined_dataset\20131129_190609.jpg,5,3,5
./combined_dataset\20131129_194546.jpg,4,3,5
./combined_dataset\20131129_211253.jpg,5,3,5
./combined_dataset\20131129_211636.jpg,61,3,5
./combined_dataset\20131129_211721.jpg,61,3,5
./combined_dataset\20131129_221930.jpg,61,3,5
./combined_dataset\20131130_001038.jpg,4,3,5
./combined_dataset\20131130_005100.jpg,2,3,5
./combined_dataset\20131130_005845.jpg,2,3,5
./combined_dataset\20131130_010210.jpg,2,3,5
./combined_dataset\20131130_010239.jpg,2,3,5
./combined_dataset\20131130_010516.jpg,2,3,5
./combined_dataset\20131130_011330.jpg,2,3,5
./combined_dataset\20131130_011356.jpg,2,3,5
./combined_dataset\20131130_021507.jpg,23,3,5
./combined_dataset\20131130_022149.jpg,23,3,5
./combined_dataset\20131130_033404.jpg,5,3,5
./combined_dataset\20131130_034134.jpg,5,3,5
./combined_dataset\20131130_165541.jpg,61,3,5
./combined_dataset\20131130_170229.jpg,5,3,5
./combined_dataset\20131130_170526.jpg,61,3,5
./combined_dataset\20131130_170619.jpg,61,3,5
./combined_dataset\20131130_170648.jpg,61,3,5
./combined_dataset\20131130_170739.jpg,61,3,5
./combined_dataset\20131130_170816.jpg,61,3,5
./combined_dataset\20131130_170909.jpg,61,3,5
./combined_dataset\20131130_170949.jpg,23,3,5
./combined_dataset\20131130_170949_001.jpg,61,3,5
./combined_dataset\20131130_171014.jpg,61,3,5
./combined_dataset\20131130_171014_001.jpg,23,3,5
./combined_dataset\20131130_171150.jpg,61,3,5
./combined_dataset\20131130_171219.jpg,23,3,5
./combined_dataset\20131130_174311.jpg,2,3,5
./combined_dataset\20131130_174359.jpg,2,3,5
./combined_dataset\20131130_174715.jpg,2,3,5
./combined_dataset\20131130_190445.jpg,4,3,5
./combined_dataset\20131130_190510.jpg,61,3,5
./combined_dataset\20131130_190535.jpg,61,3,5
./combined_dataset\20131201_003040.jpg,61,3,5
./combined_dataset\20131201_003156.jpg,61,3,5
./combined_dataset\20131201_013541.jpg,5,3,5
./combined_dataset\20131201_053735.jpg,23,3,5
./combined_dataset\20131201_164747.jpg,61,3,5
./combined_dataset\20131201_170454.jpg,61,3,5
./combined_dataset\20131201_170638.jpg,5,3,5
./combined_dataset\20131201_170718.jpg,61,3,5
./combined_dataset\20131201_170752.jpg,5,3,5
./combined_dataset\20131201_170752_001.jpg,61,3,5
./combined_dataset\20131201_170839.jpg,3,3,5
./combined_dataset\20131201_170839_001.jpg,61,3,5
./combined_dataset\20131201_170918.jpg,5,3,5
./combined_dataset\20131201_170918_001.jpg,61,3,5
./combined_dataset\20131201_170918_002.jpg,3,3,5
./combined_dataset\20131201_171004.jpg,5,3,5
./combined_dataset\20131201_171004_001.jpg,3,3,5
./combined_dataset\20131201_171042.jpg,5,3,5
./combined_dataset\20131201_171042_001.jpg,3,3,5
./combined_dataset\20131201_171112.jpg,61,3,5
./combined_dataset\20131201_171112_001.jpg,3,3,5
./combined_dataset\20131201_171153.jpg,3,3,5
./combined_dataset\20131201_171153_001.jpg,61,3,5
./combined_dataset\20131201_171309.jpg,3,3,5
./combined_dataset\20131201_171338.jpg,61,3,5
./combined_dataset\20131201_171338_001.jpg,3,3,5
./combined_dataset\20131201_171414.jpg,3,3,5
./combined_dataset\20131201_171440.jpg,61,3,5
./combined_dataset\20131201_171513.jpg,23,3,5
./combined_dataset\20131201_171513_001.jpg,61,3,5
./combined_dataset\20131201_171540.jpg,23,3,5
./combined_dataset\20131201_171608.jpg,23,3,5
./combined_dataset\20131201_171741.jpg,23,3,5
./combined_dataset\20131201_171808.jpg,23,3,5
./combined_dataset\20131201_171833.jpg,23,3,5
./combined_dataset\20131201_173850.jpg,4,3,5
./combined_dataset\20131201_173920.jpg,4,3,5
./combined_dataset\20131201_173946.jpg,4,3,5
./combined_dataset\20131201_174055.jpg,4,3,5
./combined_dataset\20131201_174241.jpg,4,3,5
./combined_dataset\20131201_174306.jpg,4,3,5
./combined_dataset\20131201_180000.jpg,2,3,5
./combined_dataset\20131201_180030.jpg,2,3,5
./combined_dataset\20131201_180114.jpg,2,3,5
./combined_dataset\20131201_180138.jpg,2,3,5
./combined_dataset\20131201_180823.jpg,2,3,5
./combined_dataset\20131201_180922.jpg,2,3,5
./combined_dataset\20131201_182706.jpg,2,3,5
./combined_dataset\20131201_182706_001.jpg,5,3,5
./combined_dataset\20131201_191013.jpg,23,3,5
./combined_dataset\20131201_205639.jpg,5,3,5
./combined_dataset\20131201_210349.jpg,5,3,5
./combined_dataset\20131201_223246.jpg,4,3,5
./combined_dataset\20131201_223309.jpg,4,3,5
./combined_dataset\20131201_224310.jpg,4,3,5
./combined_dataset\20131201_230203.jpg,61,3,5
./combined_dataset\20131201_230243.jpg,61,3,5
./combined_dataset\20131202_164659.jpg,61,3,5
./combined_dataset\20131202_170010.jpg,61,3,5
./combined_dataset\20131202_170205.jpg,13,3,5
./combined_dataset\20131202_170336.jpg,5,3,5
./combined_dataset\20131202_171502.jpg,5,3,5
./combined_dataset\20131202_173027.jpg,23,3,5
./combined_dataset\20131202_173506.jpg,4,3,5
./combined_dataset\20131202_173619.jpg,4,3,5
./combined_dataset\20131202_173619_001.jpg,61,3,5
./combined_dataset\20131202_174127.jpg,4,3,5
./combined_dataset\20131202_174202.jpg,4,3,5
./combined_dataset\20131202_174309.jpg,4,3,5
./combined_dataset\20131202_174309_001.jpg,61,3,5
./combined_dataset\20131202_174351.jpg,61,3,5
./combined_dataset\20131202_174351_001.jpg,4,3,5
./combined_dataset\20131202_174422.jpg,4,3,5
./combined_dataset\20131202_174422_001.jpg,23,3,5
./combined_dataset\20131202_174422_002.jpg,61,3,5
./combined_dataset\20131202_174447.jpg,61,3,5
./combined_dataset\20131202_174447_001.jpg,23,3,5
./combined_dataset\20131202_174447_002.jpg,4,3,5
./combined_dataset\20131202_174513.jpg,4,3,5
./combined_dataset\20131202_174513_001.jpg,23,3,5
./combined_dataset\20131202_174513_002.jpg,61,3,5
./combined_dataset\20131202_174537.jpg,4,3,5
./combined_dataset\20131202_174537_001.jpg,23,3,5
./combined_dataset\20131202_174602.jpg,61,3,5
./combined_dataset\20131202_174602_001.jpg,23,3,5
./combined_dataset\20131202_174627.jpg,61,3,5
./combined_dataset\20131202_174627_001.jpg,23,3,5
./combined_dataset\20131202_174700.jpg,23,3,5
./combined_dataset\20131202_174700_001.jpg,61,3,5
./combined_dataset\20131202_174724.jpg,61,3,5
./combined_dataset\20131202_174755.jpg,61,3,5
./combined_dataset\20131202_174755_001.jpg,23,3,5
./combined_dataset\20131202_174824.jpg,61,3,5
./combined_dataset\20131202_174849.jpg,61,3,5
./combined_dataset\20131202_175920.jpg,2,3,5
./combined_dataset\20131202_175945.jpg,2,3,5
./combined_dataset\20131202_180032.jpg,2,3,5
./combined_dataset\20131202_181513.jpg,2,3,5
./combined_dataset\20131202_181553.jpg,5,3,5
./combined_dataset\20131202_181553_001.jpg,2,3,5
./combined_dataset\20131202_181718.jpg,5,3,5
./combined_dataset\20131202_184249.jpg,2,3,5
./combined_dataset\20131202_184448.jpg,2,3,5
./combined_dataset\20131202_203533.jpg,5,3,5
./combined_dataset\20131202_204245.jpg,5,3,5
./combined_dataset\20131202_222419.jpg,61,3,5
./combined_dataset\20131202_223208.jpg,61,3,5
./combined_dataset\20131202_223238.jpg,61,3,5
./combined_dataset\20131202_223306.jpg,61,3,5
./combined_dataset\20131202_224111.jpg,23,3,5
./combined_dataset\20131202_224201.jpg,4,3,5
./combined_dataset\20131202_225207.jpg,4,3,5
./combined_dataset\20131202_225318.jpg,23,3,5
./combined_dataset\20131203_163147.jpg,61,3,5
./combined_dataset\20131203_165803.jpg,61,3,5
./combined_dataset\20131203_165939.jpg,61,3,5
./combined_dataset\20131203_171154.jpg,61,3,5
./combined_dataset\20131203_171224.jpg,61,3,5
./combined_dataset\20131203_171300.jpg,61,3,5
./combined_dataset\20131203_171443.jpg,61,3,5
./combined_dataset\20131203_171443_001.jpg,23,3,5
./combined_dataset\20131203_171506.jpg,23,3,5
./combined_dataset\20131203_171506_001.jpg,61,3,5
./combined_dataset\20131203_171534.jpg,23,3,5
./combined_dataset\20131203_171620.jpg,23,3,5
./combined_dataset\20131203_171620_001.jpg,61,3,5
./combined_dataset\20131203_171729.jpg,23,3,5
./combined_dataset\20131203_171834.jpg,23,3,5
./combined_dataset\20131203_171834_001.jpg,61,3,5
./combined_dataset\20131203_171905.jpg,61,3,5
./combined_dataset\20131203_171905_001.jpg,23,3,5
./combined_dataset\20131203_171943.jpg,23,3,5
./combined_dataset\20131203_171943_001.jpg,61,3,5
./combined_dataset\20131203_172004.jpg,61,3,5
./combined_dataset\20131203_172004_001.jpg,23,3,5
./combined_dataset\20131203_172142.jpg,61,3,5
./combined_dataset\20131203_172212.jpg,61,3,5
./combined_dataset\20131203_172340.jpg,61,3,5
./combined_dataset\20131203_172407.jpg,61,3,5
./combined_dataset\20131203_172518.jpg,61,3,5
./combined_dataset\20131203_172812.jpg,5,3,5
./combined_dataset\20131203_172812_001.jpg,13,3,5
./combined_dataset\20131203_172921.jpg,5,3,5
./combined_dataset\20131203_173057.jpg,5,3,5
./combined_dataset\20131203_173819.jpg,2,3,5
./combined_dataset\20131203_173840.jpg,2,3,5
./combined_dataset\20131203_173902.jpg,2,3,5
./combined_dataset\20131203_174014.jpg,2,3,5
./combined_dataset\20131203_174340.jpg,2,3,5
./combined_dataset\20131203_175949.jpg,5,3,5
./combined_dataset\20131203_180034.jpg,4,3,5
./combined_dataset\20131203_180055.jpg,4,3,5
./combined_dataset\20131203_180401.jpg,4,3,5
./combined_dataset\20131203_180509.jpg,4,3,5
./combined_dataset\20131203_180547.jpg,4,3,5
./combined_dataset\20131203_180622.jpg,4,3,5
./combined_dataset\20131203_180935.jpg,4,3,5
./combined_dataset\20131203_194007.jpg,5,3,5
./combined_dataset\20131203_194045.jpg,5,3,5
./combined_dataset\20131203_194119.jpg,5,3,5
./combined_dataset\20131203_194529.jpg,5,3,5
./combined_dataset\20131203_214912.jpg,23,3,5
./combined_dataset\20131203_235628.jpg,61,3,5
./combined_dataset\20131204_000350.jpg,61,3,5
./combined_dataset\20131204_024439.jpg,4,3,5
./combined_dataset\20131204_171807_001.jpg,23,3,5
./combined_dataset\20131204_171830.jpg,61,3,5
./combined_dataset\20131204_171830_001.jpg,23,3,5
./combined_dataset\20131204_171858.jpg,23,3,5
./combined_dataset\20131204_171935.jpg,23,3,5
./combined_dataset\20131204_172059.jpg,23,3,5
./combined_dataset\20131204_172122.jpg,23,3,5
./combined_dataset\20131204_172203.jpg,23,3,5
./combined_dataset\20131204_172237.jpg,23,3,5
./combined_dataset\20131204_172438.jpg,61,3,5
./combined_dataset\20131204_172601.jpg,61,3,5
./combined_dataset\20131204_172818.jpg,23,3,5
./combined_dataset\20131204_173119.jpg,23,3,5
./combined_dataset\20131204_173119_001.jpg,4,3,5
./combined_dataset\20131204_173143.jpg,23,3,5
./combined_dataset\20131204_173143_001.jpg,4,3,5
./combined_dataset\20131204_173209.jpg,23,3,5
./combined_dataset\20131204_173209_001.jpg,4,3,5
./combined_dataset\20131204_173237.jpg,4,3,5
./combined_dataset\20131204_173312.jpg,23,3,5
./combined_dataset\20131204_173933.jpg,2,3,5
./combined_dataset\20131204_173933_001.jpg,23,3,5
./combined_dataset\20131204_174532.jpg,5,3,5
./combined_dataset\20131204_174637.jpg,5,3,5
./combined_dataset\20131204_200038.jpg,61,3,5
./combined_dataset\20131204_200150.jpg,61,3,5
./combined_dataset\20131204_200348.jpg,61,3,5
./combined_dataset\20131204_200348_001.jpg,2,3,5
./combined_dataset\20131205_162536.jpg,5,3,5
./combined_dataset\20131205_165026.jpg,23,3,5
./combined_dataset\20131205_165739.jpg,23,3,5
./combined_dataset\20131205_171832.jpg,4,3,5
./combined_dataset\20131205_171924.jpg,4,3,5
./combined_dataset\20131205_172008.jpg,61,3,5
./combined_dataset\20131205_172136.jpg,61,3,5
./combined_dataset\20131205_172210.jpg,61,3,5
./combined_dataset\20131205_172425.jpg,61,3,5
./combined_dataset\20131205_173002.jpg,4,3,5
./combined_dataset\20131205_173406.jpg,4,3,5
./combined_dataset\20131205_173545.jpg,4,3,5
./combined_dataset\20131205_174352.jpg,5,3,5
./combined_dataset\20131205_174432.jpg,5,3,5
./combined_dataset\20131205_174508.jpg,5,3,5
./combined_dataset\20131205_174508_001.jpg,23,3,5
./combined_dataset\20131205_174537.jpg,23,3,5
./combined_dataset\20131205_174635.jpg,23,3,5
./combined_dataset\20131205_174656.jpg,23,3,5
./combined_dataset\20131205_174806.jpg,23,3,5
./combined_dataset\20131205_175101.jpg,23,3,5
./combined_dataset\20131205_175343.jpg,23,3,5
./combined_dataset\20131205_175417.jpg,23,3,5
./combined_dataset\20131205_175737.jpg,23,3,5
./combined_dataset\20131205_175928.jpg,2,3,5
./combined_dataset\20131205_180947.jpg,61,3,5
./combined_dataset\20131205_181049.jpg,61,3,5
./combined_dataset\20131205_181134.jpg,61,3,5
./combined_dataset\20131205_181255.jpg,61,3,5
./combined_dataset\20131205_181324.jpg,61,3,5
./combined_dataset\20131205_181347.jpg,61,3,5
./combined_dataset\20131205_181809.jpg,3,3,5
./combined_dataset\20131205_181847.jpg,3,3,5
./combined_dataset\20131205_181914.jpg,3,3,5
./combined_dataset\20131205_181936.jpg,3,3,5
./combined_dataset\20131205_182214.jpg,3,3,5
./combined_dataset\20131205_192008.jpg,4,3,5
./combined_dataset\20131205_203709.jpg,2,3,5
./combined_dataset\20131205_220859.jpg,23,3,5
./combined_dataset\20131205_221445.jpg,61,3,5
./combined_dataset\20131205_221558.jpg,61,3,5
./combined_dataset\20131205_221809.jpg,61,3,5
./combined_dataset\20131205_221842.jpg,61,3,5
./combined_dataset\20131205_221908.jpg,61,3,5
./combined_dataset\20131205_230313.jpg,5,3,5
./combined_dataset\20131206_004032.jpg,4,3,5
./combined_dataset\20131206_004145.jpg,4,3,5
./combined_dataset\20131206_004207.jpg,4,3,5
./combined_dataset\20131206_010615.jpg,61,3,5
./combined_dataset\20131206_011730.jpg,5,3,5
./combined_dataset\20131206_165359.jpg,5,3,5
./combined_dataset\20131206_165359_001.jpg,61,3,5
./combined_dataset\20131206_165456.jpg,5,3,5
./combined_dataset\20131206_165531.jpg,23,3,5
./combined_dataset\20131206_165639.jpg,23,3,5
./combined_dataset\20131206_165711.jpg,23,3,5
./combined_dataset\20131206_165751.jpg,4,3,5
./combined_dataset\20131206_165751_001.jpg,23,3,5
./combined_dataset\20131206_165826.jpg,23,3,5
./combined_dataset\20131206_170012.jpg,4,3,5
./combined_dataset\20131206_170102.jpg,61,3,5
./combined_dataset\20131206_170124.jpg,61,3,5
./combined_dataset\20131206_170233.jpg,61,3,5
./combined_dataset\20131206_170330.jpg,4,3,5
./combined_dataset\20131206_170403.jpg,61,3,5
./combined_dataset\20131206_170403_001.jpg,4,3,5
./combined_dataset\20131206_172016.jpg,2,3,5
./combined_dataset\20131206_172037.jpg,2,3,5
./combined_dataset\20131206_172258.jpg,3,3,5
./combined_dataset\20131206_172350.jpg,2,3,5
./combined_dataset\20131206_172422.jpg,2,3,5
./combined_dataset\20131206_173925.jpg,23,3,5
./combined_dataset\20131206_181212.jpg,13,3,5
./combined_dataset\20131206_182039.jpg,61,3,5
./combined_dataset\20131206_182202.jpg,61,3,5
./combined_dataset\20131206_182236.jpg,61,3,5
./combined_dataset\20131206_210733.jpg,61,3,5
./combined_dataset\20131206_214009.jpg,4,3,5
./combined_dataset\20131206_214034.jpg,4,3,5
./combined_dataset\20131206_225831.jpg,23,3,5
./combined_dataset\20131206_225900.jpg,23,3,5
./combined_dataset\20131206_230249.jpg,23,3,5
./combined_dataset\20131206_230359.jpg,23,3,5
./combined_dataset\20131207_163818.jpg,61,3,5
./combined_dataset\20131207_165305.jpg,23,3,5
./combined_dataset\20131207_165305_001.jpg,4,3,5
./combined_dataset\20131207_165334.jpg,4,3,5
./combined_dataset\20131207_165334_001.jpg,23,3,5
./combined_dataset\20131207_165951.jpg,4,3,5
./combined_dataset\20131207_165951_001.jpg,61,3,5
./combined_dataset\20131207_170045.jpg,61,3,5
./combined_dataset\20131207_172554.jpg,4,3,5
./combined_dataset\20131207_172554_001.jpg,61,3,5
./combined_dataset\20131207_172803.jpg,61,3,5
./combined_dataset\20131207_172803_001.jpg,5,3,5
./combined_dataset\20131207_172920.jpg,61,3,5
./combined_dataset\20131207_172920_001.jpg,5,3,5
./combined_dataset\20131207_172920_002.jpg,4,3,5
./combined_dataset\20131207_172951.jpg,4,3,5
./combined_dataset\20131207_172951_001.jpg,5,3,5
./combined_dataset\20131207_172951_002.jpg,61,3,5
./combined_dataset\20131207_172951_003.jpg,23,3,5
./combined_dataset\20131207_173015.jpg,61,3,5
./combined_dataset\20131207_173015_001.jpg,4,3,5
./combined_dataset\20131207_173015_002.jpg,23,3,5
./combined_dataset\20131207_173057.jpg,23,3,5
./combined_dataset\20131207_173057_001.jpg,4,3,5
./combined_dataset\20131207_173126.jpg,23,3,5
./combined_dataset\20131207_173126_001.jpg,4,3,5
./combined_dataset\20131207_173150.jpg,4,3,5
./combined_dataset\20131207_173150_001.jpg,5,3,5
./combined_dataset\20131207_173150_002.jpg,23,3,5
./combined_dataset\20131207_173215.jpg,23,3,5
./combined_dataset\20131207_173256.jpg,23,3,5
./combined_dataset\20131207_173338.jpg,23,3,5
./combined_dataset\20131207_174515.jpg,2,3,5
./combined_dataset\20131207_174515_001.jpg,13,3,5
./combined_dataset\20131207_174540.jpg,2,3,5
./combined_dataset\20131207_175118.jpg,2,3,5
./combined_dataset\20131207_175201.jpg,61,3,5
./combined_dataset\20131207_175201_001.jpg,23,3,5
./combined_dataset\20131207_175201_002.jpg,2,3,5
./combined_dataset\20131207_175225.jpg,61,3,5
./combined_dataset\20131207_175253.jpg,61,3,5
./combined_dataset\20131207_175317.jpg,61,3,5
./combined_dataset\20131207_175352.jpg,61,3,5
./combined_dataset\20131207_175510.jpg,61,3,5
./combined_dataset\20131207_175547.jpg,61,3,5
./combined_dataset\20131207_175611.jpg,2,3,5
./combined_dataset\20131207_225846.jpg,61,3,5
./combined_dataset\20131207_225919.jpg,61,3,5
./combined_dataset\20131207_234937.jpg,61,3,5
./combined_dataset\20131207_235031.jpg,61,3,5
./combined_dataset\20131207_235405.jpg,61,3,5
./combined_dataset\20131208_035313.jpg,23,3,5
./combined_dataset\20131208_035733.jpg,23,3,5
./combined_dataset\20131208_035811.jpg,23,3,5
./combined_dataset\20131208_035839.jpg,23,3,5
./combined_dataset\20131208_040113.jpg,23,3,5
./combined_dataset\20131208_040149.jpg,23,3,5
./combined_dataset\20131208_040239.jpg,23,3,5
./combined_dataset\20131208_040328.jpg,23,3,5
./combined_dataset\20131031_170940.jpg,5,3,5
./combined_dataset\20131102_172043.jpg,2,3,5
./combined_dataset\20131102_171352.jpg,61,3,5
./combined_dataset\20131104_042849.jpg,61,3,5
./combined_dataset\20131107_171527.jpg,3,3,5
