capture_id,season_id,survey_id,transformed_datetime,fox_id,fox_name,age_class,sex,social_status,image
95865,3,5,2013-12-07 16:01:49,23,Bracken,subadult,m,sub,20131208_040149.jpg
95868,3,5,2013-12-07 16:02:39,23,Bracken,subadult,m,sub,20131208_040239.jpg
95871,3,5,2013-12-07 16:03:28,23,Bracken,subadult,m,sub,20131208_040328.jpg
180350,3,5,2013-10-31 05:09:40,5,Willow,adult,f,sub,20131031_170940.jpg
180351,3,5,2013-11-02 05:20:43,2,Orchid,adult,m,dom,20131102_172043.jpg
180352,3,5,2013-11-02 05:13:52,61,Rowan,adult,m,sub,20131102_171352.jpg
180353,3,5,2013-11-03 16:28:49,61,Rowan,adult,m,sub,20131104_042849.jpg
225726,3,5,2013-11-07 05:15:27,3,Ash,adult,m,sub,20131107_171527.jpg
240757,3,5,2013-11-10 10:03:00,13,Unidentifiable,,,,20131110_220300.jpg
240758,3,5,2013-11-10 10:03:27,13,Unidentifiable,,,,20131110_220327.jpg
240759,3,5,2013-11-11 05:47:44,61,Rowan,adult,m,sub,20131111_174744.jpg
240760,3,5,2013-11-11 05:39:14,61,Rowan,adult,m,sub,20131111_173914.jpg
240761,3,5,2013-11-11 05:39:41,61,Rowan,adult,m,sub,20131111_173941.jpg
240762,3,5,2013-11-14 05:54:36,61,Rowan,adult,m,sub,20131114_175436_001.jpg
240766,3,5,2013-11-16 05:16:30,61,Rowan,adult,m,sub,20131116_171630.jpg
240767,3,5,2013-11-17 08:19:06,61,Rowan,adult,m,sub,20131117_201906.jpg
240768,3,5,2013-11-17 08:19:37,61,Rowan,adult,m,sub,20131117_201937.jpg
240769,3,5,2013-11-19 06:18:47,3,Ash,adult,m,sub,20131119_181847_001.jpg
240770,3,5,2013-11-20 05:08:48,23,Bracken,subadult,m,sub,20131120_170848_001.jpg
240771,3,5,2013-11-21 05:01:53,61,Rowan,adult,m,sub,20131121_170153.jpg
240772,3,5,2013-11-25 07:30:43,61,Rowan,adult,m,sub,20131125_193043.jpg
240774,3,5,2013-11-28 06:53:50,61,Rowan,adult,m,sub,20131128_185350.jpg
240775,3,5,2013-12-02 06:15:13,5,Willow,adult,f,sub,20131202_181513.jpg
240776,3,5,2013-12-07 05:51:18,23,Bracken,subadult,m,sub,20131207_175118.jpg
240777,3,5,2013-12-07 05:52:25,23,Bracken,subadult,m,sub,20131207_175225.jpg
240778,3,5,2013-12-07 05:52:25,2,Orchid,adult,m,dom,20131207_175225.jpg
240779,3,5,2013-12-07 05:52:53,23,Bracken,subadult,m,sub,20131207_175253.jpg
240780,3,5,2013-12-07 05:53:52,23,Bracken,subadult,m,sub,20131207_175352.jpg
240781,3,5,2013-12-07 05:55:10,23,Bracken,subadult,m,sub,20131207_175510.jpg
240782,3,5,2013-12-07 05:55:47,23,Bracken,subadult,m,sub,20131207_175547.jpg
240783,3,5,2013-11-17 06:14:22,3,Ash,adult,m,sub,20131117_181422.jpg
333472,3,5,2013-11-01 05:41:22,5,Willow,adult,f,sub,20131101_174122.jpg
101650,4,10,2014-01-28 09:06:25,2,Orchid,adult,m,dom,20140128_210625.jpg
101651,4,10,2014-01-28 10:11:45,4,Holly,adult,f,sub,20140128_221145.jpg
101632,4,10,2014-01-28 05:35:33,1,Hazel,adult,f,dom,20140128_173533.jpg
101633,4,10,2014-01-28 05:38:32,1,Hazel,adult,f,dom,20140128_173832.jpg
101634,4,10,2014-01-28 05:39:34,1,Hazel,adult,f,dom,20140128_173934.jpg
101547,4,10,2014-01-26 05:33:24,23,Bracken,subadult,m,sub,20140126_173324.jpg
101548,4,10,2014-01-26 05:34:08,23,Bracken,subadult,m,sub,20140126_173408.jpg
101549,4,10,2014-01-26 05:34:57,2,Orchid,adult,m,dom,20140126_173457.jpg
101550,4,10,2014-01-26 05:37:05,2,Orchid,adult,m,dom,20140126_173705.jpg
101551,4,10,2014-01-26 05:38:56,2,Orchid,adult,m,dom,20140126_173856.jpg
101553,4,10,2014-01-26 05:42:28,5,Willow,adult,f,sub,20140126_174228.jpg
101554,4,10,2014-01-26 05:42:51,5,Willow,adult,f,sub,20140126_174251.jpg
101556,4,10,2014-01-26 05:45:56,5,Willow,adult,f,sub,20140126_174556.jpg
101559,4,10,2014-01-26 06:24:08,61,Rowan,adult,m,sub,20140126_182408.jpg
101560,4,10,2014-01-26 06:24:30,61,Rowan,adult,m,sub,20140126_182430.jpg
101561,4,10,2014-01-26 06:25:12,61,Rowan,adult,m,sub,20140126_182512.jpg
101562,4,10,2014-01-26 07:29:41,2,Orchid,adult,m,dom,20140126_192941.jpg
101563,4,10,2014-01-26 07:30:13,2,Orchid,adult,m,dom,20140126_193013.jpg
101564,4,10,2014-01-26 07:34:02,2,Orchid,adult,m,dom,20140126_193402.jpg
101565,4,10,2014-01-26 07:34:25,2,Orchid,adult,m,dom,20140126_193425.jpg
101567,4,10,2014-01-26 09:13:17,3,Ash,adult,m,sub,20140126_211317.jpg
101568,4,10,2014-01-26 09:13:38,3,Ash,adult,m,sub,20140126_211338.jpg
101569,4,10,2014-01-26 12:08:36,1,Hazel,adult,f,dom,20140127_000836.jpg
101570,4,10,2014-01-26 12:58:42,61,Rowan,adult,m,sub,20140127_005842.jpg
101571,4,10,2014-01-26 13:16:22,61,Rowan,adult,m,sub,20140127_011622.jpg
101574,4,10,2014-01-26 14:33:58,13,Unidentifiable,,,,20140127_023358.jpg
101576,4,10,2014-01-26 14:42:49,23,Bracken,subadult,m,sub,20140127_024249.jpg
101577,4,10,2014-01-26 14:47:19,23,Bracken,subadult,m,sub,20140127_024719.jpg
101580,4,10,2014-01-26 19:47:05,3,Ash,adult,m,sub,20140127_074705.jpg
101582,4,10,2014-01-27 05:08:05,2,Orchid,adult,m,dom,20140127_170805.jpg
101583,4,10,2014-01-27 05:09:40,2,Orchid,adult,m,dom,20140127_170940.jpg
101584,4,10,2014-01-27 05:11:42,2,Orchid,adult,m,dom,20140127_171142.jpg
101585,4,10,2014-01-27 05:12:34,2,Orchid,adult,m,dom,20140127_171234.jpg
101639,4,10,2014-01-28 05:44:17,1,Hazel,adult,f,dom,20140128_174417.jpg
101640,4,10,2014-01-28 05:44:43,1,Hazel,adult,f,dom,20140128_174443.jpg
101641,4,10,2014-01-28 05:53:12,61,Rowan,adult,m,sub,20140128_175312.jpg
101642,4,10,2014-01-28 05:53:34,61,Rowan,adult,m,sub,20140128_175334.jpg
101644,4,10,2014-01-28 06:06:23,2,Orchid,adult,m,dom,20140128_180623.jpg
101724,4,10,2014-01-29 14:11:59,1,Hazel,adult,f,dom,20140130_021159.jpg
101725,4,10,2014-01-29 14:13:35,1,Hazel,adult,f,dom,20140130_021335.jpg
101731,4,10,2014-01-29 17:57:44,13,Unidentifiable,,,,20140130_055744.jpg
101635,4,10,2014-01-28 05:41:44,23,Bracken,subadult,m,sub,20140128_174144.jpg
101636,4,10,2014-01-28 05:42:14,1,Hazel,adult,f,dom,20140128_174214.jpg
101637,4,10,2014-01-28 05:42:44,1,Hazel,adult,f,dom,20140128_174244.jpg
101638,4,10,2014-01-28 05:43:42,1,Hazel,adult,f,dom,20140128_174342.jpg
101711,4,10,2014-01-29 05:17:30,1,Hazel,adult,f,dom,20140129_171730.jpg
101713,4,10,2014-01-29 05:18:34,1,Hazel,adult,f,dom,20140129_171834.jpg
101714,4,10,2014-01-29 05:29:57,61,Rowan,adult,m,sub,20140129_172957.jpg
101715,4,10,2014-01-29 05:30:28,61,Rowan,adult,m,sub,20140129_173028.jpg
101652,4,10,2014-01-28 10:17:52,4,Holly,adult,f,sub,20140128_221752.jpg
101653,4,10,2014-01-28 10:20:40,4,Holly,adult,f,sub,20140128_222040.jpg
101605,4,10,2014-01-27 09:10:38,1,Hazel,adult,f,dom,20140127_211038.jpg
101606,4,10,2014-01-27 09:24:01,2,Orchid,adult,m,dom,20140127_212401.jpg
101607,4,10,2014-01-27 09:25:01,2,Orchid,adult,m,dom,20140127_212501.jpg
101608,4,10,2014-01-27 09:25:25,2,Orchid,adult,m,dom,20140127_212525.jpg
101609,4,10,2014-01-27 17:19:55,61,Rowan,adult,m,sub,20140128_051955.jpg
101612,4,10,2014-01-28 05:04:03,2,Orchid,adult,m,dom,20140128_170403.jpg
101613,4,10,2014-01-28 05:04:48,23,Bracken,subadult,m,sub,20140128_170448.jpg
101614,4,10,2014-01-28 05:04:48,2,Orchid,adult,m,dom,20140128_170448_001.jpg
101615,4,10,2014-01-28 05:05:13,2,Orchid,adult,m,dom,20140128_170513.jpg
101616,4,10,2014-01-28 05:05:13,23,Bracken,subadult,m,sub,20140128_170513_001.jpg
101617,4,10,2014-01-28 05:05:34,23,Bracken,subadult,m,sub,20140128_170534.jpg
101618,4,10,2014-01-28 05:06:23,23,Bracken,subadult,m,sub,20140128_170623.jpg
101619,4,10,2014-01-28 05:06:57,23,Bracken,subadult,m,sub,20140128_170657.jpg
101620,4,10,2014-01-28 05:07:31,23,Bracken,subadult,m,sub,20140128_170731.jpg
101621,4,10,2014-01-28 05:08:08,23,Bracken,subadult,m,sub,20140128_170808.jpg
101622,4,10,2014-01-28 05:24:50,1,Hazel,adult,f,dom,20140128_172450.jpg
101623,4,10,2014-01-28 05:25:14,1,Hazel,adult,f,dom,20140128_172514.jpg
101624,4,10,2014-01-28 05:25:59,1,Hazel,adult,f,dom,20140128_172559.jpg
101625,4,10,2014-01-28 05:26:31,1,Hazel,adult,f,dom,20140128_172631.jpg
101627,4,10,2014-01-28 05:28:05,1,Hazel,adult,f,dom,20140128_172805.jpg
101628,4,10,2014-01-28 05:28:34,1,Hazel,adult,f,dom,20140128_172834.jpg
101629,4,10,2014-01-28 05:32:58,1,Hazel,adult,f,dom,20140128_173258.jpg
101630,4,10,2014-01-28 05:34:18,1,Hazel,adult,f,dom,20140128_173418.jpg
101716,4,10,2014-01-29 05:30:57,61,Rowan,adult,m,sub,20140129_173057.jpg
101717,4,10,2014-01-29 05:32:55,61,Rowan,adult,m,sub,20140129_173255.jpg
101718,4,10,2014-01-29 05:34:12,2,Orchid,adult,m,dom,20140129_173412.jpg
101719,4,10,2014-01-29 06:16:19,2,Orchid,adult,m,dom,20140129_181619.jpg
101721,4,10,2014-01-29 10:18:36,3,Ash,adult,m,sub,20140129_221836.jpg
101722,4,10,2014-01-29 10:19:46,3,Ash,adult,m,sub,20140129_221946.jpg
101723,4,10,2014-01-29 13:50:56,1,Hazel,adult,f,dom,20140130_015056.jpg
101645,4,10,2014-01-28 06:06:46,2,Orchid,adult,m,dom,20140128_180646.jpg
101647,4,10,2014-01-28 08:05:29,5,Willow,adult,f,sub,20140128_200529.jpg
101648,4,10,2014-01-28 08:55:09,2,Orchid,adult,m,dom,20140128_205509.jpg
101649,4,10,2014-01-28 08:55:53,2,Orchid,adult,m,dom,20140128_205553.jpg
101631,4,10,2014-01-28 05:34:44,1,Hazel,adult,f,dom,20140128_173444.jpg
101541,4,10,2014-01-26 05:24:46,2,Orchid,adult,m,dom,20140126_172446.jpg
101542,4,10,2014-01-26 05:30:07,23,Bracken,subadult,m,sub,20140126_173007.jpg
101543,4,10,2014-01-26 05:31:14,23,Bracken,subadult,m,sub,20140126_173114.jpg
101544,4,10,2014-01-26 05:32:11,23,Bracken,subadult,m,sub,20140126_173211.jpg
101545,4,10,2014-01-26 05:32:33,23,Bracken,subadult,m,sub,20140126_173233.jpg
101546,4,10,2014-01-26 05:32:57,23,Bracken,subadult,m,sub,20140126_173257.jpg
101666,4,10,2014-01-28 19:51:28,2,Orchid,adult,m,dom,20140129_075128.jpg
101654,4,10,2014-01-28 13:08:12,2,Orchid,adult,m,dom,20140129_010812.jpg
101655,4,10,2014-01-28 13:08:53,2,Orchid,adult,m,dom,20140129_010853.jpg
101656,4,10,2014-01-28 13:36:38,61,Rowan,adult,m,sub,20140129_013638.jpg
101657,4,10,2014-01-28 13:37:03,61,Rowan,adult,m,sub,20140129_013703.jpg
101658,4,10,2014-01-28 13:40:35,61,Rowan,adult,m,sub,20140129_014035.jpg
101659,4,10,2014-01-28 13:44:08,61,Rowan,adult,m,sub,20140129_014408.jpg
101660,4,10,2014-01-28 13:44:37,61,Rowan,adult,m,sub,20140129_014437.jpg
101661,4,10,2014-01-28 14:23:44,4,Holly,adult,f,sub,20140129_022344.jpg
101662,4,10,2014-01-28 14:32:37,4,Holly,adult,f,sub,20140129_023237.jpg
101663,4,10,2014-01-28 14:33:11,4,Holly,adult,f,sub,20140129_023311.jpg
101664,4,10,2014-01-28 14:35:46,4,Holly,adult,f,sub,20140129_023546.jpg
101665,4,10,2014-01-28 19:35:40,3,Ash,adult,m,sub,20140129_073540.jpg
101733,4,10,2014-01-29 18:49:20,13,Unidentifiable,,,,20140130_064920.jpg
101735,4,10,2014-01-29 21:54:38,2,Orchid,adult,m,dom,20140130_095438.jpg
101736,4,10,2014-01-29 21:54:38,5,Willow,adult,f,sub,20140130_095438_001.jpg
101737,4,10,2014-01-29 21:54:38,2,Orchid,adult,m,dom,20140130_095438_002.jpg
101738,4,10,2014-01-29 21:54:38,5,Willow,adult,f,sub,20140130_095438_003.jpg
101739,4,10,2014-01-29 21:54:38,2,Orchid,adult,m,dom,20140130_095438_004.jpg
101740,4,10,2014-01-29 21:56:57,2,Orchid,adult,m,dom,20140130_095657.jpg
101741,4,10,2014-01-29 21:56:57,5,Willow,adult,f,sub,20140130_095657_001.jpg
101742,4,10,2014-01-29 21:56:57,2,Orchid,adult,m,dom,20140130_095657_002.jpg
101667,4,10,2014-01-28 20:16:58,2,Orchid,adult,m,dom,20140129_081658.jpg
101668,4,10,2014-01-28 20:17:13,2,Orchid,adult,m,dom,20140129_081713.jpg
101670,4,10,2014-01-29 00:33:14,1,Hazel,adult,f,dom,20140129_123314.jpg
101671,4,10,2014-01-29 00:33:14,1,Hazel,adult,f,dom,20140129_123314_001.jpg
101672,4,10,2014-01-29 00:33:14,1,Hazel,adult,f,dom,20140129_123314_002.jpg
101673,4,10,2014-01-29 01:14:36,1,Hazel,adult,f,dom,20140129_131436.jpg
101674,4,10,2014-01-29 01:15:10,1,Hazel,adult,f,dom,20140129_131510.jpg
101675,4,10,2014-01-29 01:20:04,1,Hazel,adult,f,dom,20140129_132004.jpg
101676,4,10,2014-01-29 01:20:04,1,Hazel,adult,f,dom,20140129_132004_001.jpg
101677,4,10,2014-01-29 01:20:05,1,Hazel,adult,f,dom,20140129_132005.jpg
101678,4,10,2014-01-29 01:42:54,1,Hazel,adult,f,dom,20140129_134254.jpg
101679,4,10,2014-01-29 01:42:54,1,Hazel,adult,f,dom,20140129_134254_001.jpg
101680,4,10,2014-01-29 01:42:54,1,Hazel,adult,f,dom,20140129_134254_002.jpg
101681,4,10,2014-01-29 01:43:25,1,Hazel,adult,f,dom,20140129_134325.jpg
101682,4,10,2014-01-29 01:44:15,1,Hazel,adult,f,dom,20140129_134415.jpg
101683,4,10,2014-01-29 01:44:16,1,Hazel,adult,f,dom,20140129_134416.jpg
101684,4,10,2014-01-29 01:44:16,1,Hazel,adult,f,dom,20140129_134416_001.jpg
101685,4,10,2014-01-29 02:58:05,2,Orchid,adult,m,dom,20140129_145805.jpg
101687,4,10,2014-01-29 04:22:16,1,Hazel,adult,f,dom,20140129_162216.jpg
101688,4,10,2014-01-29 04:23:45,1,Hazel,adult,f,dom,20140129_162345.jpg
101689,4,10,2014-01-29 04:24:00,1,Hazel,adult,f,dom,20140129_162400.jpg
101690,4,10,2014-01-29 04:31:19,1,Hazel,adult,f,dom,20140129_163119.jpg
101691,4,10,2014-01-29 04:31:35,1,Hazel,adult,f,dom,20140129_163135.jpg
101692,4,10,2014-01-29 05:01:41,1,Hazel,adult,f,dom,20140129_170141.jpg
101693,4,10,2014-01-29 05:02:06,1,Hazel,adult,f,dom,20140129_170206.jpg
101695,4,10,2014-01-29 05:03:07,1,Hazel,adult,f,dom,20140129_170307.jpg
101696,4,10,2014-01-29 05:03:45,1,Hazel,adult,f,dom,20140129_170345.jpg
101699,4,10,2014-01-29 05:05:26,1,Hazel,adult,f,dom,20140129_170526.jpg
101700,4,10,2014-01-29 05:07:42,1,Hazel,adult,f,dom,20140129_170742.jpg
101701,4,10,2014-01-29 05:08:29,1,Hazel,adult,f,dom,20140129_170829.jpg
101702,4,10,2014-01-29 05:09:09,1,Hazel,adult,f,dom,20140129_170909.jpg
101704,4,10,2014-01-29 05:10:54,1,Hazel,adult,f,dom,20140129_171054.jpg
101705,4,10,2014-01-29 05:13:20,1,Hazel,adult,f,dom,20140129_171320.jpg
101706,4,10,2014-01-29 05:13:51,1,Hazel,adult,f,dom,20140129_171351.jpg
101707,4,10,2014-01-29 05:14:37,1,Hazel,adult,f,dom,20140129_171437.jpg
101708,4,10,2014-01-29 05:15:46,1,Hazel,adult,f,dom,20140129_171546.jpg
101709,4,10,2014-01-29 05:16:31,1,Hazel,adult,f,dom,20140129_171631.jpg
101710,4,10,2014-01-29 05:17:07,1,Hazel,adult,f,dom,20140129_171707.jpg
101586,4,10,2014-01-27 05:13:20,2,Orchid,adult,m,dom,20140127_171320.jpg
101587,4,10,2014-01-27 05:23:06,23,Bracken,subadult,m,sub,20140127_172306.jpg
101588,4,10,2014-01-27 05:23:43,23,Bracken,subadult,m,sub,20140127_172343.jpg
101590,4,10,2014-01-27 05:24:48,23,Bracken,subadult,m,sub,20140127_172448.jpg
101591,4,10,2014-01-27 05:58:21,61,Rowan,adult,m,sub,20140127_175821.jpg
101592,4,10,2014-01-27 05:58:43,61,Rowan,adult,m,sub,20140127_175843.jpg
101593,4,10,2014-01-27 06:00:01,61,Rowan,adult,m,sub,20140127_180001.jpg
101594,4,10,2014-01-27 06:00:48,61,Rowan,adult,m,sub,20140127_180048.jpg
101595,4,10,2014-01-27 06:16:36,2,Orchid,adult,m,dom,20140127_181636.jpg
101596,4,10,2014-01-27 06:17:34,2,Orchid,adult,m,dom,20140127_181734.jpg
101598,4,10,2014-01-27 06:43:35,4,Holly,adult,f,sub,20140127_184335.jpg
101599,4,10,2014-01-27 06:45:17,4,Holly,adult,f,sub,20140127_184517.jpg
101600,4,10,2014-01-27 06:49:49,61,Rowan,adult,m,sub,20140127_184949.jpg
101601,4,10,2014-01-27 08:09:00,2,Orchid,adult,m,dom,20140127_200900.jpg
101603,4,10,2014-01-27 08:10:33,2,Orchid,adult,m,dom,20140127_201033.jpg
101604,4,10,2014-01-27 09:08:52,1,Hazel,adult,f,dom,20140127_210852.jpg
101744,4,10,2014-01-30 04:23:54,1,Hazel,adult,f,dom,20140130_162354.jpg
101745,4,10,2014-01-30 04:33:33,1,Hazel,adult,f,dom,20140130_163333.jpg
101746,4,10,2014-01-30 04:38:00,1,Hazel,adult,f,dom,20140130_163800.jpg
101747,4,10,2014-01-30 04:38:39,2,Orchid,adult,m,dom,20140130_163839.jpg
101748,4,10,2014-01-30 04:38:39,1,Hazel,adult,f,dom,20140130_163839_001.jpg
101749,4,10,2014-01-30 04:39:04,1,Hazel,adult,f,dom,20140130_163904.jpg
101750,4,10,2014-01-30 04:39:34,1,Hazel,adult,f,dom,20140130_163934.jpg
101751,4,10,2014-01-30 04:40:05,1,Hazel,adult,f,dom,20140130_164005.jpg
101752,4,10,2014-01-30 04:40:31,1,Hazel,adult,f,dom,20140130_164031.jpg
101753,4,10,2014-01-30 04:40:57,1,Hazel,adult,f,dom,20140130_164057.jpg
101754,4,10,2014-01-30 04:41:24,1,Hazel,adult,f,dom,20140130_164124.jpg
101755,4,10,2014-01-30 04:41:52,1,Hazel,adult,f,dom,20140130_164152.jpg
101756,4,10,2014-01-30 04:42:21,1,Hazel,adult,f,dom,20140130_164221.jpg
101757,4,10,2014-01-30 04:42:45,1,Hazel,adult,f,dom,20140130_164245.jpg
101758,4,10,2014-01-30 04:43:10,1,Hazel,adult,f,dom,20140130_164310.jpg
101759,4,10,2014-01-30 04:43:41,1,Hazel,adult,f,dom,20140130_164341.jpg
101760,4,10,2014-01-30 04:44:10,1,Hazel,adult,f,dom,20140130_164410.jpg
101761,4,10,2014-01-30 04:44:43,2,Orchid,adult,m,dom,20140130_164443.jpg
101762,4,10,2014-01-30 04:44:43,1,Hazel,adult,f,dom,20140130_164443_001.jpg
101763,4,10,2014-01-30 04:45:08,2,Orchid,adult,m,dom,20140130_164508.jpg
101764,4,10,2014-01-30 04:45:08,1,Hazel,adult,f,dom,20140130_164508_001.jpg
101765,4,10,2014-01-30 04:45:34,1,Hazel,adult,f,dom,20140130_164534.jpg
101766,4,10,2014-01-30 04:45:34,2,Orchid,adult,m,dom,20140130_164534_001.jpg
101767,4,10,2014-01-30 04:46:00,2,Orchid,adult,m,dom,20140130_164600.jpg
101768,4,10,2014-01-30 04:46:30,2,Orchid,adult,m,dom,20140130_164630.jpg
101769,4,10,2014-01-30 04:46:30,1,Hazel,adult,f,dom,20140130_164630_001.jpg
101770,4,10,2014-01-30 04:46:57,2,Orchid,adult,m,dom,20140130_164657.jpg
101771,4,10,2014-01-30 04:46:57,1,Hazel,adult,f,dom,20140130_164657_001.jpg
101772,4,10,2014-01-30 04:47:24,1,Hazel,adult,f,dom,20140130_164724.jpg
101773,4,10,2014-01-30 04:47:47,1,Hazel,adult,f,dom,20140130_164747.jpg
101774,4,10,2014-01-30 04:48:42,1,Hazel,adult,f,dom,20140130_164842.jpg
101775,4,10,2014-01-30 04:48:42,2,Orchid,adult,m,dom,20140130_164842_001.jpg
101776,4,10,2014-01-30 04:49:05,1,Hazel,adult,f,dom,20140130_164905.jpg
101777,4,10,2014-01-30 04:49:41,1,Hazel,adult,f,dom,20140130_164941.jpg
101778,4,10,2014-01-30 04:50:06,2,Orchid,adult,m,dom,20140130_165006.jpg
101779,4,10,2014-01-30 04:50:38,2,Orchid,adult,m,dom,20140130_165038.jpg
101780,4,10,2014-01-30 05:17:43,61,Rowan,adult,m,sub,20140130_171743.jpg
101781,4,10,2014-01-30 05:18:17,61,Rowan,adult,m,sub,20140130_171817.jpg
101783,4,10,2014-01-30 05:19:43,61,Rowan,adult,m,sub,20140130_171943.jpg
101784,4,10,2014-01-30 05:21:32,61,Rowan,adult,m,sub,20140130_172132.jpg
101785,4,10,2014-01-30 05:21:55,61,Rowan,adult,m,sub,20140130_172155.jpg
101787,4,10,2014-01-30 05:23:29,61,Rowan,adult,m,sub,20140130_172329.jpg
101788,4,10,2014-01-30 05:35:37,61,Rowan,adult,m,sub,20140130_173537.jpg
101790,4,10,2014-01-30 05:44:36,1,Hazel,adult,f,dom,20140130_174436.jpg
101791,4,10,2014-01-30 06:19:36,23,Bracken,subadult,m,sub,20140130_181936.jpg
101793,4,10,2014-01-30 06:37:55,23,Bracken,subadult,m,sub,20140130_183755.jpg
101794,4,10,2014-01-30 06:38:19,23,Bracken,subadult,m,sub,20140130_183819.jpg
101795,4,10,2014-01-30 06:38:45,23,Bracken,subadult,m,sub,20140130_183845.jpg
101796,4,10,2014-01-30 06:39:51,23,Bracken,subadult,m,sub,20140130_183951.jpg
101798,4,10,2014-01-30 08:44:00,5,Willow,adult,f,sub,20140130_204400.jpg
101799,4,10,2014-01-30 08:44:24,5,Willow,adult,f,sub,20140130_204424.jpg
101801,4,10,2014-01-30 08:57:47,23,Bracken,subadult,m,sub,20140130_205747.jpg
101802,4,10,2014-01-30 09:01:17,5,Willow,adult,f,sub,20140130_210117.jpg
101803,4,10,2014-01-30 09:06:00,5,Willow,adult,f,sub,20140130_210600.jpg
101804,4,10,2014-01-30 09:06:00,23,Bracken,subadult,m,sub,20140130_210600_001.jpg
101805,4,10,2014-01-30 09:06:26,23,Bracken,subadult,m,sub,20140130_210626.jpg
101806,4,10,2014-01-30 09:06:26,5,Willow,adult,f,sub,20140130_210626_001.jpg
101808,4,10,2014-01-30 09:13:52,23,Bracken,subadult,m,sub,20140130_211352.jpg
101809,4,10,2014-01-30 09:23:11,61,Rowan,adult,m,sub,20140130_212311.jpg
101810,4,10,2014-01-30 09:37:26,61,Rowan,adult,m,sub,20140130_213726.jpg
101811,4,10,2014-01-30 09:37:50,61,Rowan,adult,m,sub,20140130_213750.jpg
101812,4,10,2014-01-30 10:25:48,4,Holly,adult,f,sub,20140130_222548.jpg
101813,4,10,2014-01-30 10:26:15,4,Holly,adult,f,sub,20140130_222615.jpg
101814,4,10,2014-01-30 10:27:15,4,Holly,adult,f,sub,20140130_222715.jpg
101815,4,10,2014-01-30 10:28:27,4,Holly,adult,f,sub,20140130_222827.jpg
101816,4,10,2014-01-30 10:29:28,4,Holly,adult,f,sub,20140130_222928.jpg
101817,4,10,2014-01-30 10:29:55,4,Holly,adult,f,sub,20140130_222955.jpg
101818,4,10,2014-01-30 10:30:17,4,Holly,adult,f,sub,20140130_223017.jpg
101819,4,10,2014-01-30 10:30:42,4,Holly,adult,f,sub,20140130_223042.jpg
101820,4,10,2014-01-30 10:31:12,4,Holly,adult,f,sub,20140130_223112.jpg
101821,4,10,2014-01-30 10:31:36,4,Holly,adult,f,sub,20140130_223136.jpg
101822,4,10,2014-01-30 10:32:05,4,Holly,adult,f,sub,20140130_223205.jpg
101823,4,10,2014-01-30 10:32:34,4,Holly,adult,f,sub,20140130_223234.jpg
101824,4,10,2014-01-30 10:34:30,4,Holly,adult,f,sub,20140130_223430.jpg
101825,4,10,2014-01-30 10:35:18,4,Holly,adult,f,sub,20140130_223518.jpg
101826,4,10,2014-01-30 10:35:59,4,Holly,adult,f,sub,20140130_223559.jpg
101827,4,10,2014-01-30 10:43:07,5,Willow,adult,f,sub,20140130_224307.jpg
101828,4,10,2014-01-30 10:43:52,23,Bracken,subadult,m,sub,20140130_224352.jpg
101829,4,10,2014-01-30 11:12:17,1,Hazel,adult,f,dom,20140130_231217.jpg
101831,4,10,2014-01-30 11:17:55,1,Hazel,adult,f,dom,20140130_231755.jpg
101832,4,10,2014-01-30 11:18:21,1,Hazel,adult,f,dom,20140130_231821.jpg
101833,4,10,2014-01-30 11:18:47,1,Hazel,adult,f,dom,20140130_231847.jpg
101834,4,10,2014-01-30 15:31:42,1,Hazel,adult,f,dom,20140131_033142.jpg
101836,4,10,2014-01-30 15:48:41,1,Hazel,adult,f,dom,20140131_034841.jpg
101837,4,10,2014-01-30 19:50:02,23,Bracken,subadult,m,sub,20140131_075002.jpg
101839,4,10,2014-01-30 20:35:04,5,Willow,adult,f,sub,20140131_083504.jpg
101840,4,10,2014-01-30 20:35:04,5,Willow,adult,f,sub,20140131_083504_001.jpg
101841,4,10,2014-01-30 20:35:04,5,Willow,adult,f,sub,20140131_083504_002.jpg
101842,4,10,2014-01-30 20:35:20,5,Willow,adult,f,sub,20140131_083520.jpg
101843,4,10,2014-01-30 20:35:20,5,Willow,adult,f,sub,20140131_083520_001.jpg
101844,4,10,2014-01-30 20:35:20,5,Willow,adult,f,sub,20140131_083520_002.jpg
101846,4,10,2014-01-31 00:10:42,3,Ash,adult,m,sub,20140131_121042.jpg
101847,4,10,2014-01-31 00:10:42,3,Ash,adult,m,sub,20140131_121042_001.jpg
101848,4,10,2014-01-31 00:10:42,3,Ash,adult,m,sub,20140131_121042_002.jpg
101849,4,10,2014-01-31 01:32:39,1,Hazel,adult,f,dom,20140131_133239.jpg
101850,4,10,2014-01-31 05:20:45,5,Willow,adult,f,sub,20140131_172045.jpg
101851,4,10,2014-01-31 05:31:10,1,Hazel,adult,f,dom,20140131_173110.jpg
101852,4,10,2014-01-31 05:32:11,1,Hazel,adult,f,dom,20140131_173211.jpg
101853,4,10,2014-01-31 05:34:05,1,Hazel,adult,f,dom,20140131_173405.jpg
101854,4,10,2014-01-31 05:37:48,1,Hazel,adult,f,dom,20140131_173748.jpg
101855,4,10,2014-01-31 05:38:28,1,Hazel,adult,f,dom,20140131_173828.jpg
101856,4,10,2014-01-31 05:40:49,1,Hazel,adult,f,dom,20140131_174049.jpg
